1112 0 
3240 1 
3240 2 
3240 3 
3260 4 
4708 5 
4742 6 
4744 7 
4744 8 
5712 9 
5720 10 
5769 11 
5769 12 
5769 13 
7274 14 
7298 15 
8771 16 
8827 17 
10313 18 
10315 19 
10336 20 
10337 21 
10347 22 
11844 23 
11852 24 
11879 25 
17983 26 
19491 27 
19503 28 
28671 29 
34782 30 
115204 31 
666336 32 
681020 33 
693607 34 
697897 35 
704047 36 
715974 37 
763502 38 
812114 39 
812405 40 
850173 41 
925254 42 
927352 43 
928417 44 
967389 45 
1092637 46 
1093415 47 
1149531 48 
1197202 49 
1235281 50 
1312496 51 
1362370 52 
1388682 53 
1524950 54 
1660379 55 
1713406 56 
1825028 57 
1864850 58 
1909531 59 
1910249 60 
1958654 61 
2087408 62 
2095375 63 
2223278 64 
2228936 65 
2490630 66 
2530790 67 
2534293 68 
2535357 69 
2641408 70 
2757445 71 
2979850 72 
2982026 73 
3125507 74 
3135501 75 
3270845 76 
3371727 77 
3575228 78 
3605910 79 
3710212 80 
3843663 81 
4100039 82 
4522176 83 
4560981 84 
4664459 85 
5029806 86 
5195722 87 
6160349 88 
6833003 89 
8041894 90 
8401678 91 
11977502 92 
12893929 93 
13911880 94 
16329454 95 
17004418 96 
21413097 97 
23105422 98 
25405163 99 
105895240 100 
