0 1 
1963 2 
2119 3 
2230 4 
2303 5 
2311 6 
2628 7 
2920 8 
2943 9 
2972 10 
3114 11 
3520 12 
3551 13 
3556 14 
3697 15 
3819 16 
3868 17 
4196 18 
4492 19 
4626 20 
4744 21 
4878 22 
5105 23 
5123 24 
5231 25 
5357 26 
5571 27 
5607 28 
5668 29 
6289 30 
6684 31 
6707 32 
6910 33 
7067 34 
7147 35 
7174 36 
7475 37 
8456 38 
8550 39 
8917 40 
9231 41 
9503 42 
10811 43 
11047 44 
11236 45 
11399 46 
11534 47 
11715 48 
11879 49 
12305 50 
12790 51 
13416 52 
13506 53 
14284 54 
15030 55 
16489 56 
17266 57 
17299 58 
17654 59 
17664 60 
17867 61 
22813 62 
22887 63 
23886 64 
24919 65 
26805 66 
27510 67 
29098 68 
31772 69 
31964 70 
32396 71 
32783 72 
33200 73 
34362 74 
36392 75 
36793 76 
42410 77 
44624 78 
45211 79 
45278 80 
45320 81 
54457 82 
55242 83 
66654 84 
67363 85 
71706 86 
84526 87 
91654 88 
93210 89 
99530 90 
123851 91 
130225 92 
148478 93 
159211 94 
168251 95 
333918 96 
511688 97 
672212 98 
749462 99 
845414 100 
