0 1 
1933 2 
2088 3 
2181 4 
2267 5 
2300 6 
2604 7 
2874 8 
2920 9 
2925 10 
3043 11 
3438 12 
3474 13 
3506 14 
3534 15 
3660 16 
3754 17 
3756 18 
3792 19 
3922 20 
4113 21 
4130 22 
4162 23 
4401 24 
4507 25 
4744 26 
4873 27 
4936 28 
5018 29 
5166 30 
5171 31 
5231 32 
5436 33 
6116 34 
6201 35 
6307 36 
6553 37 
6747 38 
6803 39 
7062 40 
7376 41 
7925 42 
8217 43 
8343 44 
8507 45 
8782 46 
8979 47 
9376 48 
9825 49 
9931 50 
10511 51 
10882 52 
11325 53 
12181 54 
12611 55 
12680 56 
12699 57 
12983 58 
13171 59 
14788 60 
16726 61 
17423 62 
17509 63 
18260 64 
19656 65 
21266 66 
22459 67 
23430 68 
23562 69 
23704 70 
23965 71 
24192 72 
25088 73 
26598 74 
26884 75 
27036 76 
31026 77 
32667 78 
32894 79 
33191 80 
39867 81 
40252 82 
44528 83 
48605 84 
49261 85 
52230 86 
61694 87 
66946 88 
72816 89 
90882 90 
91517 91 
95148 92 
108712 93 
116133 94 
122856 95 
243629 96 
372362 97 
489456 98 
615138 99 
1300524 100 
